Title,Lyrics,cleaned_lyrics
I’m Sorry,"1 ContributorI’m Sorry LyricsI'm sorry, I'm sorry Yeah  (Hook) If I ever let you down, I'm sorry If I ever made you cry, I'm sorry If I ever broke your heart, I'm sorry If I ever told you lies, I'm sorry  (Verse 1) I didn't mean to hurt you I didn't mean to make you cry I didn't wanna lose you I wanna be by your side I remember when we were, so young so far in love Wish I could go back (go back) I know that I broke your heart I know that I lost your love I know that I lost your trust I know that I've been messed up I hope you didn't move on I hope that you hear this song Cause I'm sorry (Yeah)  (Hook) If I еver let you down, I'm sorry If I evеr made you cry, I'm sorry If I ever broke your heart, I'm sorry If I ever told you lies, I'm sorry You might also like(Verse 2) I'm hearing rumors about you, and I can't stomach the thought Of someone touching your body When you're so close to my heart Shouldn't have took you for granted I caused you to up and leave Now I'm stuck with decisions I'm begging down on my knees  (Hook) If I Ever let you down, I'm sorry If I ever made you cry, I'm sorry If I ever broke your heart, I'm sorry If I ever told you lies, I'm sorryEmbed","['1', 'contributori', '’', 'sorry', 'lyricsim', 'sorry', 'im', 'sorry', 'yeah', 'hook', 'ever', 'let', 'im', 'sorry', 'ever', 'made', 'cry', 'im', 'sorry', 'ever', 'broke', 'heart', 'im', 'sorry', 'ever', 'told', 'lies', 'im', 'sorry', 'verse', '1', 'didnt', 'mean', 'hurt', 'didnt', 'mean', 'make', 'cry', 'didnt', 'wan', 'na', 'lose', 'wan', 'na', 'side', 'remember', 'young', 'far', 'love', 'wish', 'could', 'go', 'back', 'go', 'back', 'know', 'broke', 'heart', 'know', 'lost', 'love', 'know', 'lost', 'trust', 'know', 'ive', 'messed', 'hope', 'didnt', 'move', 'hope', 'hear', 'song', 'cause', 'im', 'sorry', 'yeah', 'hook', 'еver', 'let', 'im', 'sorry', 'evеr', 'made', 'cry', 'im', 'sorry', 'ever', 'broke', 'heart', 'im', 'sorry', 'ever', 'told', 'lies', 'im', 'sorry', 'might', 'also', 'likeverse', '2', 'im', 'hearing', 'rumors', 'cant', 'stomach', 'thought', 'someone', 'touching', 'body', 'youre', 'close', 'heart', 'shouldnt', 'took', 'granted', 'caused', 'leave', 'im', 'stuck', 'decisions', 'im', 'begging', 'knees', 'hook', 'ever', 'let', 'im', 'sorry', 'ever', 'made', 'cry', 'im', 'sorry', 'ever', 'broke', 'heart', 'im', 'sorry', 'ever', 'told', 'lies', 'im', 'sorryembed']"
Shotta Flow Remix,"1 ContributorShotta Flow Remix LyricsMGE Spaz Chorus: Yooo  MG Baby Chorus: Was good MG Baby was good  MG Spaz Intro 1: MGE Spaz SYN Knowlo Baby  MG Baby Intro 2: SYN Knowlo Baby MG Baby Come on Yay, Yay, Yay, Yay, Yay  MGE Spaz: Imma pull up to yo block with a Glock  MG Baby: With a Glock  MGE Spaz: Imma put you in a sock with a motherfcking Glock  MG Baby: Fcking Glock You might also likeMGE Spaz: Ay yo I got my homies  MG Baby: My Gang  MGE Spaz: We go--ona knock yo teeth out Ay yo I can play tic-tac-toe On yo 4 inch nose I can drive a car thru it tho You got a big ol mouth das why u always shout  MG Baby: N!gga you don't want no smoke Wit my steppas They hit at ya head Knock yo knowledge about it All of my n!ggas They keepin galenzi Run up on me We gon beef em like crowded P^ssy boy you don't want smoke We gon lay your ass straight in the streets You say I ain't steady You f^ck wit my babies So all of these n!ggas They know what I mean MGE Spaz wit MG Baby These Glocks gotta switch that hoe hit like a team F^ck on yo b!tch That hoe said dat im mean I put it on pist They ain't talkin bout clean 223 came with a scope and yo dreads You run up on me, you get hit like freddy B!tch I got knives on my muf^ckin hands I cut yo ass up with a f^cking lil chette Make em want smoke We gon kill em THese n!ggas, they tossin his ass to his daddy Hold on N!gga got ice on my neck N!gga i ain't like foes em But i got it ready Hold on MGE Spaz: Ay MG Baby: Who the f^ck told you could step to a steppa These n!ggas they really be carin Hold onx2 MGE Spaz Who the f^ck said you could step in on me But these bullets, they gon have to camp yeah Hold onx2 MGE Spaz Hit at yo block Send you to the house MGE Spaz: Ayy  MG Baby: F^ckin wit me, you get shot in yo mouth  MGE Spaz: Ayy  MG Baby: Know you ain't even steppin on me MGE Spaz: Ayy  MG Baby: Cuz these bullets gon bring you down like a mouse Gang  MGE Spaz: Yo  MG Baby: Yeah these bullets gon bring you down like a mouse Gangx2 MGE Spaz Gangx2 MGE Spaz Gangx4 N!gga want smoke, we gon bust it yuh 223 at yo cousin yuh x MGE Spaz F^ckin wit me, ima dump it yuhx2 MGE Spaz: Ayx3 Yo Ayx2  MG Sinest: MG..Sinest Imma slide wit my 19 on my side Shoot him in his spine So whats up, wanna get shot up K's and Glock's I'll spin on yo block Yo homies gonna get shot Yo head an icecream cone You got a broken phone  MGE Spaz: Yuh K's and Glock's We gon pull on yo block Gonna put you in a sock yoEmbed","['1', 'contributorshotta', 'flow', 'remix', 'lyricsmge', 'spaz', 'chorus', 'yooo', 'mg', 'baby', 'chorus', 'good', 'mg', 'baby', 'good', 'mg', 'spaz', 'intro', '1', 'mge', 'spaz', 'syn', 'knowlo', 'baby', 'mg', 'baby', 'intro', '2', 'syn', 'knowlo', 'baby', 'mg', 'baby', 'come', 'yay', 'yay', 'yay', 'yay', 'yay', 'mge', 'spaz', 'imma', 'pull', 'yo', 'block', 'glock', 'mg', 'baby', 'glock', 'mge', 'spaz', 'imma', 'put', 'sock', 'motherfcking', 'glock', 'mg', 'baby', 'fcking', 'glock', 'might', 'also', 'likemge', 'spaz', 'ay', 'yo', 'got', 'homies', 'mg', 'baby', 'gang', 'mge', 'spaz', 'goona', 'knock', 'yo', 'teeth', 'ay', 'yo', 'play', 'tictactoe', 'yo', '4', 'inch', 'nose', 'drive', 'car', 'thru', 'tho', 'got', 'big', 'ol', 'mouth', 'das', 'u', 'always', 'shout', 'mg', 'baby', 'ngga', 'dont', 'want', 'smoke', 'wit', 'steppas', 'hit', 'ya', 'head', 'knock', 'yo', 'knowledge', 'nggas', 'keepin', 'galenzi', 'run', 'gon', 'beef', 'em', 'like', 'crowded', 'pssy', 'boy', 'dont', 'want', 'smoke', 'gon', 'lay', 'ass', 'straight', 'streets', 'say', 'aint', 'steady', 'fck', 'wit', 'babies', 'nggas', 'know', 'mean', 'mge', 'spaz', 'wit', 'mg', 'baby', 'glocks', 'got', 'ta', 'switch', 'hoe', 'hit', 'like', 'team', 'fck', 'yo', 'btch', 'hoe', 'said', 'dat', 'im', 'mean', 'put', 'pist', 'aint', 'talkin', 'bout', 'clean', '223', 'came', 'scope', 'yo', 'dreads', 'run', 'get', 'hit', 'like', 'freddy', 'btch', 'got', 'knives', 'mufckin', 'hands', 'cut', 'yo', 'ass', 'fcking', 'lil', 'chette', 'make', 'em', 'want', 'smoke', 'gon', 'kill', 'em', 'nggas', 'tossin', 'ass', 'daddy', 'hold', 'ngga', 'got', 'ice', 'neck', 'ngga', 'aint', 'like', 'foes', 'em', 'got', 'ready', 'hold', 'mge', 'spaz', 'ay', 'mg', 'baby', 'fck', 'told', 'could', 'step', 'steppa', 'nggas', 'really', 'carin', 'hold', 'onx2', 'mge', 'spaz', 'fck', 'said', 'could', 'step', 'bullets', 'gon', 'camp', 'yeah', 'hold', 'onx2', 'mge', 'spaz', 'hit', 'yo', 'block', 'send', 'house', 'mge', 'spaz', 'ayy', 'mg', 'baby', 'fckin', 'wit', 'get', 'shot', 'yo', 'mouth', 'mge', 'spaz', 'ayy', 'mg', 'baby', 'know', 'aint', 'even', 'steppin', 'mge', 'spaz', 'ayy', 'mg', 'baby', 'cuz', 'bullets', 'gon', 'bring', 'like', 'mouse', 'gang', 'mge', 'spaz', 'yo', 'mg', 'baby', 'yeah', 'bullets', 'gon', 'bring', 'like', 'mouse', 'gangx2', 'mge', 'spaz', 'gangx2', 'mge', 'spaz', 'gangx4', 'ngga', 'want', 'smoke', 'gon', 'bust', 'yuh', '223', 'yo', 'cousin', 'yuh', 'x', 'mge', 'spaz', 'fckin', 'wit', 'ima', 'dump', 'yuhx2', 'mge', 'spaz', 'ayx3', 'yo', 'ayx2', 'mg', 'sinest', 'mgsinest', 'imma', 'slide', 'wit', '19', 'side', 'shoot', 'spine', 'whats', 'wan', 'na', 'get', 'shot', 'ks', 'glocks', 'ill', 'spin', 'yo', 'block', 'yo', 'homies', 'gon', 'na', 'get', 'shot', 'yo', 'head', 'icecream', 'cone', 'got', 'broken', 'phone', 'mge', 'spaz', 'yuh', 'ks', 'glocks', 'gon', 'pull', 'yo', 'block', 'gon', 'na', 'put', 'sock', 'yoembed']"
